Task ID,Device ID,Source Node,Destination Node,Success,Path,Latency,Task type,IP Allocation 
513.0,24635.0,xingtai_man1,56,True,xingtai_man1-xingtai_edge1,1.028383048884291,1.0,,GA
514.0,72654.0,handan_man2,55,True,handan_man2-handan_edge2,1.0148749944019235,1.0,,GA
515.0,68965.0,tianjin_man2,20,True,tianjin_man2-tianjin_edge4,6.017369352309491,1.0,,GA
516.0,79695.0,handan_man2,55,True,handan_man2-handan_edge2,1.0155751943589886,1.0,,GA
517.0,96095.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0140583981276468,1.0,,GA
518.0,30372.0,hengshui_man1,68,True,hengshui_man1-hengshui_edge1,1.0161847422510775,1.0,,GA
519.0,97356.0,langfang_man2,67,True,langfang_man2-langfang_edge2,1.0159133262350972,1.0,,GA
520.0,78345.0,xingtai_man1,56,True,xingtai_man1-xingtai_edge1,1.0163862158503008,1.0,,GA
521.0,66554.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.0169308848020977,1.0,,GA
522.0,10362.0,beijing_man1,6,True,beijing_man1-beijing_core2-beijing_cloud2,11.029041675171024,1.0,,GA
523.0,97376.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0152454668694173,1.0,,GA
524.0,56132.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0136870352414915,1.0,,GA
525.0,27167.0,chengde_man1,62,True,chengde_man1-chengde_edge1,1.026425206329203,1.0,,GA
526.0,6584.0,handan_man2,55,True,handan_man2-handan_edge2,1.024026189496489,1.0,,GA
527.0,9330.0,zhangjiako_man1,60,True,zhangjiako_man1-zhangjiako_edge1,1.0322710740890813,1.0,,GA
528.0,23094.0,handan_man1,54,True,handan_man1-handan_edge1,1.025610962727289,1.0,,GA
529.0,35019.0,chengde_man1,62,True,chengde_man1-chengde_edge1,1.0148064400168813,1.0,,GA
530.0,22147.0,baoding_man1,58,True,baoding_man1-baoding_edge1,1.030530277707947,1.0,,GA
531.0,57116.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0143239112191982,1.0,,GA
532.0,67005.0,tianjin_man2,19,True,tianjin_man2-tianjin_edge3,6.0140810394365225,1.0,,GA
533.0,25879.0,zhangjiako_man2,61,True,zhangjiako_man2-zhangjiako_edge2,1.0335644895525387,1.0,,GA
534.0,52380.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.0142301162444776,1.0,,GA
535.0,22812.0,chengde_man1,62,True,chengde_man1-chengde_edge1,1.0303724545253907,1.0,,GA
536.0,45664.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0141881919770162,1.0,,GA
537.0,99585.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0158367465811076,1.0,,GA
538.0,73201.0,baoding_man2,59,True,baoding_man2-baoding_edge2,1.0150527883619351,1.0,,GA
539.0,64043.0,xingtai_man1,56,True,xingtai_man1-xingtai_edge1,1.0137440118033316,1.0,,GA
540.0,23293.0,chengde_man1,62,True,chengde_man1-chengde_edge1,1.0267688849577337,1.0,,GA
541.0,47020.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0136223756180522,1.0,,GA
542.0,82398.0,baoding_man2,59,True,baoding_man2-baoding_edge2,1.0167518294655544,1.0,,GA
543.0,95643.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0149263414612215,1.0,,GA
544.0,22967.0,zhangjiako_man1,60,True,zhangjiako_man1-zhangjiako_edge1,1.0323034609988428,1.0,,GA
545.0,26379.0,tianjin_man2,17,True,tianjin_man2-tianjin_edge1,6.023729440631395,1.0,,GA
546.0,2208.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0260425694106814,1.0,,GA
547.0,9563.0,baoding_man1,58,True,baoding_man1-baoding_edge1,1.0287483034545915,1.0,,GA
548.0,63587.0,xingtai_man1,56,True,xingtai_man1-xingtai_edge1,1.01588312890805,1.0,,GA
549.0,71400.0,handan_man1,54,True,handan_man1-handan_edge1,1.0150485579806057,1.0,,GA
550.0,79323.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0141187034459205,1.0,,GA
551.0,32131.0,baoding_man1,58,True,baoding_man1-baoding_edge1,1.015951239957901,1.0,,GA
552.0,60279.0,tangshan_man2,51,True,tangshan_man2-tangshan_edge2,1.016864089293512,1.0,,GA
553.0,60423.0,tangshan_man1,50,True,tangshan_man1-tangshan_edge1,1.017356058499464,1.0,,GA
554.0,49370.0,tangshan_man2,51,True,tangshan_man2-tangshan_edge2,1.0138148312967101,1.0,,GA
555.0,24991.0,tangshan_man1,50,True,tangshan_man1-tangshan_edge1,1.036744643172329,1.0,,GA
556.0,21936.0,tangshan_man2,51,True,tangshan_man2-tangshan_edge2,1.0281592901209846,1.0,,GA
557.0,24566.0,zhangjiako_man1,60,True,zhangjiako_man1-zhangjiako_edge1,1.0326321820596018,1.0,,GA
558.0,40694.0,xingtai_man1,56,True,xingtai_man1-xingtai_edge1,1.0143572532909273,1.0,,GA
559.0,78093.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0162675041805773,1.0,,GA
560.0,99566.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0146517144264187,1.0,,GA
561.0,47132.0,hengshui_man2,69,True,hengshui_man2-hengshui_edge2,1.0136349332303738,1.0,,GA
562.0,11675.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0298498915442362,1.0,,GA
563.0,10189.0,chengde_man1,62,True,chengde_man1-chengde_edge1,1.0308869262903815,1.0,,GA
564.0,17614.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.0285060179426448,1.0,,GA
565.0,84331.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0161820143383675,1.0,,GA
566.0,44200.0,zhangjiako_man1,60,True,zhangjiako_man1-zhangjiako_edge1,1.0136888618916746,1.0,,GA
567.0,16602.0,beijing_man1,5,True,beijing_man1-beijing_core1-beijing_cloud1,11.037920360371816,1.0,,GA
568.0,19230.0,shijiangzhuang_man1,49,True,shijiangzhuang_man1-shijiangzhuang_edge2,11.034502420874368,1.0,,GA
569.0,66106.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.0142355616332053,1.0,,GA
570.0,72484.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0167938606834663,1.0,,GA
571.0,16461.0,shijiangzhuang_man1,24,True,shijiangzhuang_man1-shijiangzhuang_core-shijiangzhuang_cloud,11.036181110665455,1.0,,GA
572.0,14402.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0389162626785164,1.0,,GA
573.0,2130.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0233180409976192,1.0,,GA
574.0,89748.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.0173334092428794,1.0,,GA
575.0,56066.0,tangshan_man1,50,True,tangshan_man1-tangshan_edge1,1.0138376008155332,1.0,,GA
576.0,91046.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0170720534737427,1.0,,GA
577.0,97780.0,langfang_man2,67,True,langfang_man2-langfang_edge2,1.0149058493452845,1.0,,GA
578.0,95104.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0149449796137522,1.0,,GA
579.0,98788.0,baoding_man2,59,True,baoding_man2-baoding_edge2,1.0146861760533985,1.0,,GA
580.0,91076.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.016963894948466,1.0,,GA
581.0,10048.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.033073679851312,1.0,,GA
582.0,31867.0,hengshui_man2,69,True,hengshui_man2-hengshui_edge2,1.0146459059927109,1.0,,GA
583.0,34452.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.015808274544049,1.0,,GA
584.0,41251.0,baoding_man1,58,True,baoding_man1-baoding_edge1,1.0135126541089405,1.0,,GA
585.0,64385.0,baoding_man2,59,True,baoding_man2-baoding_edge2,1.01682207938429,1.0,,GA
586.0,950.0,beijing_man2,10,True,beijing_man2-beijing_edge4,6.038790199440578,1.0,,GA
587.0,60399.0,tangshan_man1,50,True,tangshan_man1-tangshan_edge1,1.0159929829693795,1.0,,GA
588.0,95773.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0157587374753088,1.0,,GA
589.0,34635.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0161997847216167,1.0,,GA
590.0,64121.0,baoding_man2,59,True,baoding_man2-baoding_edge2,1.0163738047530346,1.0,,GA
591.0,27194.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.035977502448174,1.0,,GA
592.0,14392.0,beijing_man1,9,True,beijing_man1-beijing_edge3,6.0417045621472445,1.0,,GA
593.0,42415.0,tangshan_man2,51,True,tangshan_man2-tangshan_edge2,1.014077854800912,1.0,,GA
594.0,96992.0,beijing_man1,10,True,beijing_man1-beijing_edge4,6.014861643901876,1.0,,GA
595.0,72920.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0158403154365103,1.0,,GA
596.0,23030.0,qhd_man1,52,True,qhd_man1-qhd_edge1,1.0395027215423276,1.0,,GA
597.0,71330.0,beijing_man1,9,True,beijing_man1-beijing_edge3,6.016876998869308,1.0,,GA
598.0,34049.0,tianjin_man2,16,True,tianjin_man2-tianjin_core2-tianjin_cloud2,11.01552049741552,1.0,,GA
599.0,5874.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.036671268276778,1.0,,GA
600.0,48635.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0136886590369243,1.0,,GA
601.0,49231.0,xingtai_man1,56,True,xingtai_man1-xingtai_edge1,1.0142277069825438,1.0,,GA
602.0,60548.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.013581023859562,1.0,,GA
603.0,96939.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0145243515346622,1.0,,GA
604.0,15655.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0315721352234213,1.0,,GA
605.0,53569.0,xingtai_man1,56,True,xingtai_man1-xingtai_edge1,1.0140182727731624,1.0,,GA
606.0,874.0,shijiangzhuang_man1,24,True,shijiangzhuang_man1-shijiangzhuang_core-shijiangzhuang_cloud,11.03868425183917,1.0,,GA
607.0,33417.0,qhd_man1,52,True,qhd_man1-qhd_edge1,1.0138125710681443,1.0,,GA
608.0,76384.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0141406590519455,1.0,,GA
609.0,79904.0,shijiangzhuang_man2,49,True,shijiangzhuang_man2-shijiangzhuang_edge2,1.0141025772879644,1.0,,GA
610.0,67167.0,tangshan_man2,51,True,tangshan_man2-tangshan_edge2,1.0148762077651439,1.0,,GA
611.0,99313.0,langfang_man2,67,True,langfang_man2-langfang_edge2,1.0171385072414054,1.0,,GA
612.0,41798.0,hengshui_man1,68,True,hengshui_man1-hengshui_edge1,1.0135339535501469,1.0,,GA
613.0,81247.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0137518193781592,1.0,,GA
614.0,72344.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0169059428064249,1.0,,GA
615.0,25589.0,tangshan_man2,51,True,tangshan_man2-tangshan_edge2,1.0370451482563876,1.0,,GA
616.0,4529.0,tangshan_man1,50,True,tangshan_man1-tangshan_edge1,1.0352310775213955,1.0,,GA
617.0,6252.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.027565141554695,1.0,,GA
618.0,55627.0,cangzhou_man2,65,True,cangzhou_man2-cangzhou_edge2,1.0139858619104134,1.0,,GA
619.0,84116.0,tianjin_man2,15,True,tianjin_man2-tianjin_core1-tianjin_cloud1,11.014629982511405,1.0,,GA
620.0,88882.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0136644590306965,1.0,,GA
621.0,25177.0,zhangjiako_man2,61,True,zhangjiako_man2-zhangjiako_edge2,1.0373609995154311,1.0,,GA
622.0,33392.0,baoding_man1,58,True,baoding_man1-baoding_edge1,1.0137057233637046,1.0,,GA
623.0,62009.0,baoding_man1,58,True,baoding_man1-baoding_edge1,1.0157668820875883,1.0,,GA
624.0,49327.0,cangzhou_man2,65,True,cangzhou_man2-cangzhou_edge2,1.0137372644125677,1.0,,GA
625.0,29731.0,xingtai_man1,56,True,xingtai_man1-xingtai_edge1,1.042040573510153,1.0,,GA
626.0,93136.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0152252778128958,1.0,,GA
627.0,51940.0,xingtai_man1,56,True,xingtai_man1-xingtai_edge1,1.0140108639103818,1.0,,GA
628.0,30188.0,tianjin_man2,20,True,tianjin_man2-tianjin_edge4,6.0156797604070285,1.0,,GA
629.0,3311.0,zhangjiako_man1,39,True,zhangjiako_man1-zhangjiako_cloud,11.028379605615877,1.0,,GA
630.0,24647.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.035414590974271,1.0,,GA
631.0,95211.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0155516649467042,1.0,,GA
632.0,85705.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0170769822248316,1.0,,GA
633.0,37063.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.0137056853724637,1.0,,GA
634.0,89092.0,tianjin_man2,19,True,tianjin_man2-tianjin_edge3,6.0155592281364445,1.0,,GA
635.0,68166.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.015344765400125,1.0,,GA
636.0,384.0,qhd_man1,52,True,qhd_man1-qhd_edge1,1.0351947336825886,1.0,,GA
637.0,64712.0,handan_man1,54,True,handan_man1-handan_edge1,1.014021913132876,1.0,,GA
638.0,72232.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0138221247130432,1.0,,GA
639.0,86414.0,baoding_man2,59,True,baoding_man2-baoding_edge2,1.0138431348541455,1.0,,GA
640.0,72330.0,handan_man1,54,True,handan_man1-handan_edge1,1.015926788986856,1.0,,GA
641.0,97629.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0161708689244542,1.0,,GA
642.0,879.0,baoding_man1,58,True,baoding_man1-baoding_edge1,1.0320424908125556,1.0,,GA
643.0,85545.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.015874126983551,1.0,,GA
644.0,19545.0,handan_man1,54,True,handan_man1-handan_edge1,1.0330472131010842,1.0,,GA
645.0,9907.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0234270958503928,1.0,,GA
646.0,38975.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0141108112387605,1.0,,GA
647.0,20462.0,xingtai_man1,56,True,xingtai_man1-xingtai_edge1,1.0397660227914147,1.0,,GA
648.0,87421.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0168852356216371,1.0,,GA
649.0,84249.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0146356983908436,1.0,,GA
650.0,52262.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0135877868793202,1.0,,GA
651.0,1681.0,hengshui_man1,68,True,hengshui_man1-hengshui_edge1,1.027329361448114,1.0,,GA
652.0,42604.0,baoding_man2,59,True,baoding_man2-baoding_edge2,1.0135926529523278,1.0,,GA
653.0,77334.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0166963165090002,1.0,,GA
654.0,45218.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0143399365410763,1.0,,GA
655.0,18640.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0334840906339724,1.0,,GA
656.0,2472.0,tianjin_man2,17,True,tianjin_man2-tianjin_edge1,6.025825907682943,1.0,,GA
657.0,80672.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0157038134747145,1.0,,GA
658.0,66749.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0149097530378286,1.0,,GA
659.0,62344.0,handan_man1,54,True,handan_man1-handan_edge1,1.0138049415711723,1.0,,GA
660.0,42152.0,handan_man1,54,True,handan_man1-handan_edge1,1.0136068493148032,1.0,,GA
661.0,65896.0,handan_man1,54,True,handan_man1-handan_edge1,1.0135173656858734,1.0,,GA
662.0,50282.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0140863385403425,1.0,,GA
663.0,42130.0,handan_man1,54,True,handan_man1-handan_edge1,1.0137860229004658,1.0,,GA
664.0,35870.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0157632254678377,1.0,,GA
665.0,61672.0,handan_man1,54,True,handan_man1-handan_edge1,1.0147564439986883,1.0,,GA
666.0,56447.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0144600810034963,1.0,,GA
667.0,91247.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0160125705011305,1.0,,GA
668.0,50969.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.013590110141885,1.0,,GA
669.0,85652.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0145567339484232,1.0,,GA
670.0,6540.0,beijing_man2,6,True,beijing_man2-beijing_core2-beijing_cloud2,11.028834003103881,1.0,,GA
671.0,91728.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0148894884540227,1.0,,GA
672.0,27751.0,zhangjiako_man1,60,True,zhangjiako_man1-zhangjiako_edge1,1.028628926338299,1.0,,GA
673.0,89676.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0146412089528247,1.0,,GA
674.0,14119.0,beijing_man2,5,True,beijing_man2-beijing_core1-beijing_cloud1,11.042042923606523,1.0,,GA
675.0,1779.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0352667723258462,1.0,,GA
676.0,46515.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0139931286293375,1.0,,GA
677.0,85249.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0145889406170319,1.0,,GA
678.0,22544.0,tianjin_man2,20,True,tianjin_man2-tianjin_edge4,6.03663039459258,1.0,,GA
679.0,11022.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0369491147132495,1.0,,GA
680.0,55626.0,handan_man1,54,True,handan_man1-handan_edge1,1.0143843745290526,1.0,,GA
681.0,72448.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0160920569939145,1.0,,GA
682.0,95431.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0155691081291573,1.0,,GA
683.0,21800.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.023591166706639,1.0,,GA
684.0,84732.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0140773119891813,1.0,,GA
685.0,48298.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0141292461494316,1.0,,GA
686.0,58341.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0141480371967848,1.0,,GA
687.0,25047.0,zhangjiako_man1,60,True,zhangjiako_man1-zhangjiako_edge1,1.0268815340184352,1.0,,GA
688.0,51400.0,xingtai_man1,56,True,xingtai_man1-xingtai_edge1,1.0141200660142449,1.0,,GA
689.0,77025.0,handan_man2,55,True,handan_man2-handan_edge2,1.0153522155860102,1.0,,GA
690.0,61209.0,baoding_man2,59,True,baoding_man2-baoding_edge2,1.0171841417614258,1.0,,GA
691.0,37920.0,hengshui_man2,69,True,hengshui_man2-hengshui_edge2,1.0163335033256846,1.0,,GA
692.0,3250.0,xingtai_man1,56,True,xingtai_man1-xingtai_edge1,1.0233472967268151,1.0,,GA
693.0,92298.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0142128117728526,1.0,,GA
694.0,63996.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.017097234939271,1.0,,GA
695.0,5978.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0276884551174112,1.0,,GA
696.0,43273.0,tangshan_man2,51,True,tangshan_man2-tangshan_edge2,1.0144588064416171,1.0,,GA
697.0,6944.0,tianjin_man2,19,True,tianjin_man2-tianjin_edge3,6.029128021951955,1.0,,GA
698.0,9207.0,shijiangzhuang_man1,49,True,shijiangzhuang_man1-shijiangzhuang_edge2,11.035595355553674,1.0,,GA
699.0,78251.0,baoding_man1,58,True,baoding_man1-baoding_edge1,1.0161196532690042,1.0,,GA
700.0,75835.0,handan_man1,54,True,handan_man1-handan_edge1,1.0142484013410555,1.0,,GA
701.0,37957.0,tangshan_man1,50,True,tangshan_man1-tangshan_edge1,1.014690098186403,1.0,,GA
702.0,30709.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.014749375124645,1.0,,GA
703.0,52715.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0135994030449695,1.0,,GA
704.0,57704.0,tangshan_man2,51,True,tangshan_man2-tangshan_edge2,1.0141714728190927,1.0,,GA
705.0,94014.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0168129363308696,1.0,,GA
706.0,79825.0,handan_man2,55,True,handan_man2-handan_edge2,1.0162157910570682,1.0,,GA
707.0,1969.0,handan_man1,54,True,handan_man1-handan_edge1,1.0386945499126392,1.0,,GA
708.0,9795.0,handan_man1,54,True,handan_man1-handan_edge1,1.0355638634727649,1.0,,GA
709.0,31422.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0168512543355253,1.0,,GA
710.0,64212.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.013623415844115,1.0,,GA
711.0,96101.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.016785033106363,1.0,,GA
712.0,44740.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0137529510991672,1.0,,GA
713.0,82129.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.016672651633796,1.0,,GA
714.0,33696.0,xingtai_man1,56,True,xingtai_man1-xingtai_edge1,1.0165720134024936,1.0,,GA
715.0,49927.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.0135765346533379,1.0,,GA
716.0,10830.0,beijing_man1,10,True,beijing_man1-beijing_edge4,6.027544734876192,1.0,,GA
717.0,79137.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0136265753373876,1.0,,GA
718.0,59311.0,tangshan_man2,51,True,tangshan_man2-tangshan_edge2,1.014006972713817,1.0,,GA
719.0,80815.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0151227141929942,1.0,,GA
720.0,41763.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.014081588568168,1.0,,GA
721.0,36949.0,tangshan_man2,51,True,tangshan_man2-tangshan_edge2,1.015508326337257,1.0,,GA
722.0,28822.0,beijing_man1,9,True,beijing_man1-beijing_edge3,6.026965659974774,1.0,,GA
723.0,36430.0,hengshui_man1,68,True,hengshui_man1-hengshui_edge1,1.0151445628179574,1.0,,GA
724.0,99027.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.016070133884763,1.0,,GA
725.0,73735.0,handan_man1,54,True,handan_man1-handan_edge1,1.0158532083008693,1.0,,GA
726.0,24793.0,tianjin_man2,16,True,tianjin_man2-tianjin_core2-tianjin_cloud2,11.024630795017472,1.0,,GA
727.0,2088.0,baoding_man2,59,True,baoding_man2-baoding_edge2,1.040745013583128,1.0,,GA
728.0,38707.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.0161511431546055,1.0,,GA
729.0,79652.0,beijing_man2,6,True,beijing_man2-beijing_core2-beijing_cloud2,11.016439617793285,1.0,,GA
730.0,98827.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0159104402319683,1.0,,GA
731.0,31215.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0137780609446696,1.0,,GA
732.0,12525.0,handan_man1,54,True,handan_man1-handan_edge1,1.0281271665778338,1.0,,GA
733.0,83578.0,baoding_man2,59,True,baoding_man2-baoding_edge2,1.0139554960039794,1.0,,GA
734.0,38964.0,hengshui_man2,69,True,hengshui_man2-hengshui_edge2,1.0171089130208895,1.0,,GA
735.0,7530.0,shijiangzhuang_man1,24,True,shijiangzhuang_man1-shijiangzhuang_core-shijiangzhuang_cloud,11.034825651068966,1.0,,GA
736.0,86467.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0144326927368768,1.0,,GA
737.0,99748.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.01532639614517,1.0,,GA
738.0,72233.0,tangshan_man1,50,True,tangshan_man1-tangshan_edge1,1.0138252498603544,1.0,,GA
739.0,58285.0,xingtai_man1,56,True,xingtai_man1-xingtai_edge1,1.0144644711972497,1.0,,GA
740.0,88395.0,baoding_man2,59,True,baoding_man2-baoding_edge2,1.0137439655547051,1.0,,GA
741.0,31204.0,hengshui_man1,68,True,hengshui_man1-hengshui_edge1,1.0172899850534969,1.0,,GA
742.0,68932.0,beijing_man1,10,True,beijing_man1-beijing_edge4,6.016204144693953,1.0,,GA
743.0,4446.0,xingtai_man1,57,True,xingtai_man1-xingtai_edge2,11.041247363984136,1.0,,GA
744.0,14117.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.0264779555773818,1.0,,GA
745.0,43882.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.014435792736188,1.0,,GA
746.0,99184.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.015673087862762,1.0,,GA
747.0,18146.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0409049975244329,1.0,,GA
748.0,6853.0,tianjin_man2,15,True,tianjin_man2-tianjin_core1-tianjin_cloud1,11.023612874833066,1.0,,GA
749.0,46567.0,cangzhou_man1,64,True,cangzhou_man1-cangzhou_edge1,1.0140200177528622,1.0,,GA
750.0,96102.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0138847625366105,1.0,,GA
751.0,6353.0,zhangjiako_man1,60,True,zhangjiako_man1-zhangjiako_edge1,1.0252699630278213,1.0,,GA
752.0,72914.0,beijing_man1,7,True,beijing_man1-beijing_edge1,1.0148536082492816,1.0,,GA
753.0,87778.0,cangzhou_man2,65,True,cangzhou_man2-cangzhou_edge2,1.014849394512092,1.0,,GA
754.0,64653.0,tianjin_man2,20,True,tianjin_man2-tianjin_edge4,6.013808965898892,1.0,,GA
755.0,40048.0,shijiangzhuang_man1,48,True,shijiangzhuang_man1-shijiangzhuang_edge1,1.013832975397906,1.0,,GA
756.0,2901.0,tianjin_man2,19,True,tianjin_man2-tianjin_edge3,6.038125022191986,1.0,,GA
757.0,3204.0,handan_man1,54,True,handan_man1-handan_edge1,1.023095672312692,1.0,,GA
758.0,23007.0,chengde_man1,62,True,chengde_man1-chengde_edge1,1.0377889604494648,1.0,,GA
759.0,7757.0,zhangjiako_man1,60,True,zhangjiako_man1-zhangjiako_edge1,1.0333843743289322,1.0,,GA
760.0,30106.0,langfang_man1,66,True,langfang_man1-langfang_edge1,1.0159247935455766,1.0,,GA
761.0,28974.0,chengde_man1,62,True,chengde_man1-chengde_edge1,1.0250174020679714,1.0,,GA
762.0,60684.0,beijing_man2,8,True,beijing_man2-beijing_edge2,1.0165891952165018,1.0,,GA
763.0,4140.0,handan_man1,54,True,handan_man1-handan_edge1,1.0229735084823266,1.0,,GA
764.0,11393.0,tangshan_man2,51,True,tangshan_man2-tangshan_edge2,1.0361093037892377,1.0,,GA
765.0,84004.0,tianjin_man2,18,True,tianjin_man2-tianjin_edge2,1.0143429849669212,1.0,,GA
