[2025-04-29 15:40:44] Algorithm: GA
Task Success Rate: 100.00%
Elapsed Time: 16.10 seconds
Resource Utilization:
  ID: 60, Name: zhangjiako_edge1, Type: 1, RAM Utilization: 0.01%, Storage Utilization: 0.00%
  ID: 61, Name: zhangjiako_edge2, Type: 1, RAM Utilization: 0.00%, Storage Utilization: 0.00%
  ID: 62, Name: chengde_edge1, Type: 1, RAM Utilization: 0.01%, Storage Utilization: 0.00%
  ID: 63, Name: chengde_edge2, Type: 1, RAM Utilization: 0.00%, Storage Utilization: 0.00%
  ID: 64, Name: cangzhou_edge1, Type: 1, RAM Utilization: 0.02%, Storage Utilization: 0.00%
  ID: 65, Name: cangzhou_edge2, Type: 1, RAM Utilization: 0.01%, Storage Utilization: 0.00%
  ID: 66, Name: langfang_edge1, Type: 1, RAM Utilization: 0.02%, Storage Utilization: 0.00%
  ID: 67, Name: langfang_edge2, Type: 1, RAM Utilization: 0.00%, Storage Utilization: 0.00%
  ID: 68, Name: hengshui_edge1, Type: 1, RAM Utilization: 0.01%, Storage Utilization: 0.00%
  ID: 69, Name: hengshui_edge2, Type: 1, RAM Utilization: 0.00%, Storage Utilization: 0.00%

